frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
365,317.53,95.39,100.00,2400.00,0.9831,63.10,0
366,314.43,95.02,100.00,2400.00,0.98,63.10,0
367,337.64,92.15,100.00,2400.00,0.9828,62.60,0
368,339.09,93.32,100.00,2400.00,0.9816,62.60,0
369,312.89,93.13,100.00,2400.00,0.9822,62.60,0
370,346.39,92.84,100.00,2400.00,0.9835,63.10,0
371,342.38,87.97,100.00,2400.00,0.9837,63.10,0
372,331.60,94.29,100.00,2400.00,0.982,62.60,0
373,333.61,91.40,100.00,2400.00,0.9829,62.60,0
374,334.45,93.55,100.00,2400.00,0.9812,62.60,0
375,325.10,90.66,100.00,2400.00,0.9813,63.10,0
376,320.02,92.83,100.00,2400.00,0.9824,62.60,0
377,332.08,93.83,100.00,2400.00,0.9825,62.60,0
378,342.30,91.85,100.00,2400.00,0.9808,63.10,0
379,344.89,92.42,100.00,2400.00,0.9829,62.60,0
380,328.90,92.55,100.00,2400.00,0.9825,62.60,0
381,336.48,92.45,100.00,2400.00,0.9827,62.60,0
382,331.60,93.58,100.00,2400.00,0.9806,62.60,0
383,324.15,93.23,100.00,2400.00,0.9811,62.60,0
384,335.94,96.48,100.00,2400.00,0.9856,63.10,0
385,314.75,94.07,100.00,2400.00,0.9857,63.10,0
386,318.44,91.35,100.00,2400.00,0.9826,62.60,0
387,337.93,95.22,100.00,2400.00,0.9839,63.10,0
388,323.19,93.89,100.00,2400.00,0.9818,63.10,0
389,321.50,91.84,100.00,2400.00,0.9818,63.70,0
390,332.58,92.65,100.00,2400.00,0.9835,63.10,0
391,310.98,92.22,100.00,2400.00,0.9834,63.10,0
392,315.42,93.74,100.00,2400.00,0.9823,63.10,0
393,331.64,94.65,100.00,2400.00,0.9829,63.70,0
394,313.67,92.59,100.00,2400.00,0.9829,63.10,0
395,321.35,92.17,100.00,2400.00,0.9837,62.60,0
396,330.45,91.88,100.00,2400.00,0.9848,63.10,0
397,311.71,96.13,100.00,2400.00,0.985,63.10,0
398,316.83,93.89,100.00,2400.00,0.9829,63.70,0
399,336.85,93.13,100.00,2400.00,0.9847,63.10,0
400,328.97,96.58,100.00,2400.00,0.9835,62.60,0
401,310.27,93.89,100.00,2400.00,0.9825,63.10,0
402,330.80,90.49,100.00,2400.00,0.9823,63.10,0
403,327.79,93.77,100.00,2400.00,0.9819,62.60,0
404,330.17,93.77,100.00,2400.00,0.9814,62.60,0
405,353.40,92.82,100.00,2400.00,0.9835,63.10,0
406,331.75,89.47,100.00,2400.00,0.9815,62.60,0
407,317.27,93.55,100.00,2400.00,0.9815,63.10,0
408,339.82,92.75,100.00,2400.00,0.9835,63.10,0
