frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
289,2620.31,97.38,100.00,2400.00,1.8406,67.50,0
290,2553.49,97.10,100.00,2400.00,1.8401,67.50,0
291,2531.98,97.32,100.00,2400.00,1.8403,67.00,0
292,2608.40,96.90,100.00,2400.00,1.8393,66.40,0
293,2546.40,97.54,100.00,2400.00,1.8394,66.40,0
294,2592.20,97.02,100.00,2400.00,1.8405,65.90,0
295,2589.87,97.52,100.00,2400.00,1.8409,66.40,0
296,2596.40,96.23,100.00,2400.00,1.8408,65.90,0
297,2476.74,97.97,100.00,2400.00,1.84,67.00,0
298,2524.83,97.97,100.00,2400.00,1.8403,66.40,0
299,2468.34,97.91,100.00,2400.00,1.8412,67.00,0
300,2519.42,97.08,100.00,2400.00,1.8399,66.40,0
301,2571.63,97.11,100.00,2400.00,1.8403,65.90,0
302,2513.76,97.45,100.00,2400.00,1.8396,65.90,0
303,2668.33,97.55,100.00,2400.00,1.839,65.30,0
304,2622.24,97.00,100.00,2400.00,1.8408,65.90,0
305,2568.82,96.90,100.00,2400.00,1.8405,65.30,0
306,2643.06,96.61,100.00,2400.00,1.8404,65.30,0
307,2516.82,97.50,100.00,2400.00,1.8406,65.90,0
308,2688.40,95.98,100.00,2400.00,1.8408,65.90,0
309,2613.03,96.77,100.00,2400.00,1.8409,65.30,0
310,2551.42,97.04,100.00,2400.00,1.84,65.30,0
311,2557.44,97.60,100.00,2400.00,1.8401,65.30,0
312,2592.32,97.97,100.00,2400.00,1.8407,65.30,0
313,2612.82,95.91,100.00,2400.00,1.8399,65.30,0
314,2653.47,97.50,100.00,2400.00,1.841,65.30,0
315,2595.51,97.17,100.00,2400.00,1.8415,64.80,0
316,2634.81,96.94,100.00,2400.00,1.8412,65.30,0
317,2610.01,97.07,100.00,2400.00,1.8403,64.80,0
318,2594.45,97.42,100.00,2400.00,1.8408,64.80,0
319,2566.62,96.30,100.00,2400.00,1.841,65.30,0
320,2652.27,96.34,100.00,2400.00,1.841,64.80,0
321,2635.89,97.29,100.00,2400.00,1.8414,65.30,0
322,2545.39,96.41,100.00,2400.00,1.8419,64.80,0
323,2638.15,96.63,100.00,2400.00,1.8409,65.30,0
324,2591.92,96.21,100.00,2400.00,1.8418,64.80,0
325,2552.16,96.75,100.00,2400.00,1.8414,65.30,0
326,2579.24,97.64,100.00,2400.00,1.8404,65.30,0
327,2609.80,96.24,100.00,2400.00,1.8408,65.30,0
328,2530.94,97.83,100.00,2400.00,1.8413,66.40,0
329,2507.98,98.12,100.00,2400.00,1.8397,65.30,0
330,2587.84,96.90,100.00,2400.00,1.8413,66.40,0
331,2601.89,97.40,100.00,2400.00,1.8429,65.30,0
332,2529.44,96.56,100.00,2400.00,1.8405,65.90,0
333,2593.72,97.57,100.00,2400.00,1.8387,66.40,0
334,2599.75,97.04,100.00,2400.00,1.8403,65.90,0
